120.231956	30.156412
120.374850	30.170771
120.200248	29.976492
120.26244163513185	30.05945105463593
120.43094873428346	30.265322292489103
120.452453	30.179140
120.28636596691084	30.240526154591723
120.293529	30.233694
120.46441834245843	30.17673928941312
120.261560	30.097908
120.27823814157318	30.119439390925912
120.303928	30.202804
120.361211	30.207426
120.501143	30.192142
120.268814	30.156514
120.278173	30.165110
120.322156	30.153251
120.176452	30.132973
120.30547818187866	30.2122824236446
120.225951	30.111718
120.269038	30.218142
120.15750681775692	30.143651734550858
120.37117523549674	30.231153634641178
120.26341952964448	30.163824567225184
120.278744	30.159671
120.245548	30.160992
120.30073912832518	30.201506722035266
120.254553	30.208210
120.244693	30.134187
120.20875453948976	30.076280269325384
120.25649491891036	30.216423664511524
120.275305	30.229754
120.24829204429469	30.145700389349468
120.252907	30.117770
120.166574	30.130753
120.267446	29.956919
120.29847064278744	30.1437001680136
120.272552	30.155794
120.243315	30.240494
120.409256	30.162455
120.43604493141176	30.197324335165053
120.245548	30.160992
120.390503	30.261652
120.30405164278746	30.195974168013603
120.404984	30.197486
120.303882	30.190716
120.38745319988627	30.206397966487557
120.134358	29.908112
120.332715	30.153529
120.26668563052858	30.237426938180324
120.32098889350893	29.961631847830695
120.237059	30.157785
120.271821	30.129607
120.263222	30.103285
120.25286880452617	30.231523881709162
120.157654	30.142469
120.288052	30.206149
120.267502	30.159176
120.272552	30.155794
120.37117523549674	30.231153634641178
120.26698051281855	30.032625198803554
120.24240004622104	30.227450947554402
120.395297	30.163506
120.193717	30.098213
120.21791696548463	30.074144858551794
120.308347	30.210446
120.183004	30.122961
120.272362	30.163915
120.28537441	30.167281087
120.271146	30.219183
120.21836757659914	30.0538468714542
120.197403	29.969899
120.294347	30.146320
120.25853718970461	30.220181525916995
120.249559	30.043807
120.273941	30.159891
120.380512	30.157290
120.366235	30.171377
120.321869	30.214432
120.250778	30.043485
120.323725	30.144317
120.398781	30.176703
120.25406032393991	30.22765144361201
120.46169221401216	30.17458916082585
120.28319564278745	30.169811168013602
0	0
120.407105780656	30.19030389113533
120.290048	30.236670
120.315507	30.217828
120.243315	30.240494
120.271471	30.136358
120.341171	30.208757
120.317875	30.198867
120.162447	30.138973
120.45791566371919	30.174630898565646
120.60065209865571	30.177371638117197
120.19884109497072	30.087569327208893
120.58736443519594	30.189646062444293
120.24262345611109	30.2310197773392
120.450042	30.200142
120.282157	30.158763
120.397419	30.230679
120.26430845260622	30.14296542600258
120.295684	30.211905
120.268653	30.158803
120.275764	29.964676
120.283870	30.158530
120.22812348014182	30.03022031398437
120.295925	30.276901
120.292128	30.154349
120.45083292522058	30.191713887790566
120.342442	30.166473
120.543333	30.225654
120.265694	30.154678
120.332339	30.197541
120.2953737974167	30.16513742632136
120.319449	30.188550
120.174664	30.130893
120.245326	30.238852
120.255229	30.227931
120.4574367203879	30.177006863539496
120.24100803075117	30.227198895370414
120.157654	30.142469
120.298879	30.011108
120.50015509128572	30.179504817496827
120.45079708099367	30.186140564983184
120.18334329128267	30.061076069138892
120.304577	30.203563
120.412757	30.214620
120.44694006443025	30.17491842473724
120.286163	30.164432
120.25720597999596	30.07214840563469
120.53312616470619	30.22972642560605
120.281791	30.163597
120.278843	30.165278
120.315504	30.193468
120.330292	30.160816
120.302215	30.189813
120.27189373970033	30.079831448224684
120.265115	30.229246
120.268814	30.156514
120.409256	30.162455
120.273332	30.161483
120.325720	30.134530
120.383079	30.162339
120.239087	30.238840
120.270348	30.163779
120.267960	30.220750
120.333988	30.159323
120.276932	30.164806
120.25178898591818	30.06018881609726
120.378617	30.226567
120.295967	30.257881
120.501262	30.182173
120.364679	30.171139
120.14262199401857	29.88344383467597
120.254704	30.108519
120.521155	30.162188
120.452453	30.179140
120.266150	30.148952
120.234927	30.243687
120.271111	30.158469
120.283870	30.158530
120.45916557312013	30.232893443389134
120.255098	30.233775
120.15342593193056	30.039526208979336
120.176793	29.958619
120.25090107895518	30.23070757634045
120.29938101768495	30.01128745213561
120.455858	30.187591
120.459197	30.187650
120.244086	30.166777
120.266150	30.148952
120.24240004622104	30.227450947554402
120.282602	30.237067
120.280100	30.155736
120.228029	30.175952
120.47323107719423	30.235043958443608
120.255098	30.233775
120.18552729942434	30.084918169225347
120.231894	30.180862
120.279541	30.159067
120.269036	30.235280
120.308835	30.213312
120.47348856925966	30.235053227803242
0	0
120.305250	30.187722
120.379771	30.163685
120.424546	30.269750
120.396095	30.164300
120.288377	30.236648
120.446422	30.210767
0	0
120.286137	30.203997
120.249624	30.138404
120.288742	30.165893
120.407696	30.136785
120.23482024669649	30.02922092378311
120.45605957508089	30.16724768116007
120.2803611551532	30.146136149344116
120.5031722009024	30.22906303040786
120.273067	30.089108
120.264280	30.053529
120.245548	30.160992
120.44169902801515	30.157869455743235
120.26137556574271	30.217804223063943
120.254644	30.229631
120.260873	30.103728
120.277131	30.135030
120.2968459999257	30.19064669660972
120.30206859111787	30.01348924955769
120.374146	30.228914
120.18834292888643	30.0606396392923
120.267960	30.220750
120.234391	30.167585
120.399941	30.230476
120.245702	30.044977
120.362740	30.209431
0	0
120.228402	30.181581
120.48759698867799	30.228944530324313
120.2744278589451	30.114855227114177
120.353809	30.165327
120.193298	29.979492
120.323834	30.171365
120.315861	30.147874
120.28633815073285	30.205152136022303
120.235958	30.237475
120.273566	30.085971
120.254844	30.230272
120.254973	30.253992
120.275423	30.087891
120.44925212860109	30.156742338936215
120.246955	30.241310
120.414302	30.261412
120.295487	30.134895
120.243315	30.240494
120.270541	30.213564
120.231894	30.180862
120.39302040532544	30.171394887195767
120.30073912832518	30.201506722035266
120.290560	30.138551
120.281705	30.217695
120.291523	30.201652
120.387711	30.231298
120.316735	30.162238
120.269536	30.163787
120.396517	30.212498
120.306560	30.145904
120.213047	30.128944
120.312881	30.143926
120.44198870658876	30.14594826764906
120.353809	30.165327
120.46573162078859	30.219581450133827
120.219696	30.135552
120.410148	30.160439
120.242937	30.244126
120.242920	30.174145
120.262262062	30.2152981460001
120.443251	30.211199
120.256248	30.235593
120.26875556954528	30.22186612802805
120.24175559461341	30.054314011093183
120.253060	30.111022
120.305352	30.199711
120.49022555351259	30.174055843705673
120.258605	30.151936
120.277631	30.145328
120.271869	30.214980
120.285815	30.164281
120.334236	30.178295
120.309684	30.150848
